category,national_position,position_evolution,company_name,billing,company_link,Denominación,Objeto Social,Domicilio Social,Localidad,Teléfono,Otros Teléfonos,Fax,Forma Jurídica,Página Web,Otras Webs,Marcas,Actividad
7490,333.33,115.511,LOGROSER GESTION SL,pequeña,https://ranking-empresas.eleconomista.es/LOGROSER-GESTION.html,Logroser Gestion Sl,"a) La adquisicion, tenencia, disfrute y enajenacion de valores mobiliariosde renta fija o variable de todo tipo de Sociedades, siempre por cuenta propia y excluyendo las actividades reguladas en la Ley de Mercado de Valoresque son objeto exclusivo y excluyente de las empresas de inversion en.","CALLE SANTA LUCIA , 13 - 1 5, LOC 2, OFICINA 1",OYON-OION,,,,Sociedad limitada,,,,"Otras actividades profesionales, científicas y técnicas n.c.o.p."
7490,372.847,82.531,CONSTRUCCIONES BERRES SL,pequeña,https://ranking-empresas.eleconomista.es/CONSTRUCCIONES-BERRES.html,Construcciones Berres Sl,"La realización de todo tipo de trabajos de albañilería, tales como colocación de baldosa, pavimento, azulejos, gradas, tabicados, escayolados, etcétera y, además, impermeabilizaciones de todo tipo y aislamientos. Alquiler de elementos para la construcción. Y otros.","CALLE PORTAL DE GAMARRA , 1 - OFICINA 116",VITORIA-GASTEIZ,609.....,,94524...,Sociedad limitada,www.grupoberres.com,,,"Otras actividades profesionales, científicas y técnicas n.c.o.p."
7490,380.878,52.204,"ARKEDER SOLUCIONES, SOCIEDAD LIMITADA.",pequeña,https://ranking-empresas.eleconomista.es/ARKEDER-SOLUCIONES.html,"Arkeder Soluciones, Sociedad Limitada.","La planificación, establecimiento y prestación de toda clase de servicios tanto a empresas y particulares como a instituciones y entidades públicas en la gestión de paginas web relacionadas con el comercio y marketing. La consultoría, gestión técnico-económica, comercial, administrativa, estadístic","CALLE OLAGUIBEL , 14 - PISO 7 D",VITORIA-GASTEIZ,,,,Sociedad limitada unipersonal,,,,"Otras actividades profesionales, científicas y técnicas n.c.o.p."
7490,391.153,105.583,SPORT BASED LEARNING SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/SPORT-BASED-LEARNING.html,Sport Based Learning Sociedad Limitada.,"El desarrollo, gestión y formación de actividades deportivas","AVENIDA DE GASTEIZ , 76 - PLT 4 CT",VITORIA-GASTEIZ,649.....,,,Sociedad limitada,,,,"Otras actividades profesionales, científicas y técnicas n.c.o.p."
7490,407.923,56.459,PRESENCIA DIGITAL SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/PRESENCIA-DIGITAL.html,Presencia Digital Sociedad Limitada.,"Servicio de Marketing online, creación de estrategias de marketing e Internet, comercio de marketing electrónico y desarrollo de aplicaciones web","CALLE PORTAL DE GAMARRA , 1 - PLT 6 OFICINA 6",VITORIA-GASTEIZ,662.....,,,Sociedad limitada,www.presenciadigital.es,,,"Otras actividades profesionales, científicas y técnicas n.c.o.p."
7490,490.45,64.743,KLM INSPECCION Y CONTROL SLU,pequeña,https://ranking-empresas.eleconomista.es/KLM-INSPECCION-CONTROL-SLU.html,Klm Inspeccion Y Control Slu,"Organismo Control autorizado (O.C. A.), con acreditación ENAC en los campos de ascensores y baja intensidad eléctrica","CALLE SANCHO EL SABIO , 13 - PISO 5 IZ",VITORIA-GASTEIZ,635.....,,,Sociedad limitada unipersonal,,,,"Otras actividades profesionales, científicas y técnicas n.c.o.p."
7490,491.206,(ND),ENERFIK GESTION ENERGETICA SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/ENERFIK-GESTION-ENERGETICA.html,Enerfik Gestion Energetica Sociedad Limitada.,"Instalaciones, proyectos, estudios y gestión de eficiencia energética; Consultoría energética","CALLE JESUS GURIDI , 8 - BJ",VITORIA-GASTEIZ,674.....,,,Sociedad limitada,www.enerfik.com,,,"Otras actividades profesionales, científicas y técnicas n.c.o.p."
7500,69.662,12.451,ABERE ZERBITZU TEKNIKOAK KOOPERATIBA SOZIETATEA,mediana,https://ranking-empresas.eleconomista.es/ABERE-ZERBITZU-TEKNIKOAK-KOOPERATIBA-SOZIETATEA.html,Abere Zerbitzu Teknikoak Kooperatiba Sozietatea,Prestación de servicios veterinarios y gestión de asociaciones ganaderas.,"LUGAR GRANJA MODELO , S/N",VITORIA-GASTEIZ,94528...,,94526...,Sociedad cooperativa vasca,,,,Actividades veterinarias
7500,203.888,7.521,ALAVA CENTRO VETERINARIO SL,mediana,https://ranking-empresas.eleconomista.es/ALAVA-CENTRO-VETERINARIO.html,Alava Centro Veterinario Sl,ASISTENCIA MEDICA MEDIANTE PROFESIONES CUALIFICADOS A TODO TIPO DE ANIMALES COMPRAVENTA DE TODO TIPO DE ALIMENTOS Y DEMAS ARTICULOS RELACIONADOS CON LOS ANIMALES.,"CALLE LOS HERRAN , 35 - B",VITORIA-GASTEIZ,94512...,,,Sociedad limitada,www.centroveterinarioalava.es,,,Actividades veterinarias
7500,317.209,37.707,SERVICIOS VETERINARIOS JACINTO BENAVENTE PELUCHES SL,pequeña,https://ranking-empresas.eleconomista.es/SERVICIOS-VETERINARIOS-JACINTO-BENAVENTE-PELUCHES.html,Servicios Veterinarios Jacinto Benavente Peluches Sl,"PRESTACION DE SERVICIOS VETERINARIOS COMERCIO DE ACCESORIOS, MEDICAMENTOS, ETC PARA PEQUENOS ANIMALES PELUQUERIA CANINA, ETC.","CALLE JACINTO BENAVENTE , 9 - B",VITORIA-GASTEIZ,94525...,,,Sociedad limitada,www.clinicaveterinariajacinto.com,,,Actividades veterinarias
7500,326.457,12.418,CLINICA VETERINARIA VITORIA SL,pequeña,https://ranking-empresas.eleconomista.es/CLINICA-VETERINARIA-VITORIA.html,Clinica Veterinaria Vitoria Sl,"PRESTACION DE SERVICIOS VETERINARIOS COMERCIO DE ACCESORIOS, MEDICAMENTOS, ETC, ALIMENTOS, ETC PARA ANIMALES.","CALLE REYES DE NAVARRA , 25 - BJ",VITORIA-GASTEIZ,94528...,,,Sociedad limitada,www.clinicaveterinariavitoria.com,,,Actividades veterinarias
7500,418.501,37.006,ZAUNKA SL P,pequeña,https://ranking-empresas.eleconomista.es/ZAUNKA-P.html,Zaunka Sl P,ACTIVIDAD PROPIA DE LOS PROFESIONALES VETERINARIOS.,"CALLE GOIKOETXE , 12 - B",LAUDIO/LLODIO,94672...,,,Sociedad limitada profesional,www.zaunka.es,,,Actividades veterinarias
7500,423.109,59.137,ARABATXO SL,pequeña,https://ranking-empresas.eleconomista.es/ARABATXO.html,Arabatxo Sl,"COMERCIO AL POR MENOR DE PRODUCTOS PARA TODO TIPO DE ANIMALES, PELUQUERIA CANINA Y CLINICA VETERINARIA.","PLAZA DE LA CONSTITUCION , 8 - A",VITORIA-GASTEIZ,94522...,,,Sociedad limitada,,,,Actividades veterinarias
7711,32.29,3.563,E RENTING SL,grande,https://ranking-empresas.eleconomista.es/RENTING.html,E Renting Sl,Alquiler de automóviles y vehículos en general.,"CALLE ALTO DE ARMENTIA , 23",VITORIA-GASTEIZ,94521...,,,Sociedad limitada unipersonal,www.erenting.es,,"6 marcas, entre ellas: INSISA, JUST DRIVE!...",Alquiler de automóviles y vehículos de motor ligeros
7711,73.301,330.824,VITORIANA DE RENTING SL,mediana,https://ranking-empresas.eleconomista.es/VITORIANA-RENTING.html,Vitoriana De Renting Sl,COMPRA VENTA DE TODA CLASE DE VEHICULOS Y REPUESTOS. EL ALQUILER DE VEHICULOS SIN CONDUCTOR.,"CALLE GENERAL ALAVA , 10 - 3º",VITORIA-GASTEIZ,94515...,,94514...,Sociedad limitada,,,,Alquiler de automóviles y vehículos de motor ligeros
7732,11.134,514,AXOR RENTALS SL,grande,https://ranking-empresas.eleconomista.es/AXOR-RENTALS.html,Axor Rentals Sl,"ALQUILER Y REPARACION DE COMPRESORES, GRUPOS ELECTROGENOS Y MAQUINARIA EN GENERAL.","CALLE PORTAL DE GAMARRA , 50 - B",VITORIA-GASTEIZ,94427...,,,Sociedad limitada unipersonal,www.axor-rentals.com,,"4 marcas, entre ellas: AXOR, RAILMAC...",Alquiler de maquinaria y equipo para la construcción e ingeniería civil
7732,48.072,6.19,ALQUILERES ALAVA SL,grande,https://ranking-empresas.eleconomista.es/ALQUILERES-ALAVA.html,Alquileres Alava Sl,Alquiler de maquinaria para la construcción,"CALLE GOIKOBERAZA (PG IND JUNDIZ) , 28",VITORIA-GASTEIZ,94527...,,,Sociedad limitada,www.vialki.net,,,Alquiler de maquinaria y equipo para la construcción e ingeniería civil
7732,53.114,4.259,TRANSPORTES Y BOMBEOS SL,grande,https://ranking-empresas.eleconomista.es/TRANSPORTES-BOMBEOS.html,Transportes Y Bombeos Sl,Alquiler de plataformas elevadoras.,"CALLE PORTAL DE GAMARRA , 26",VITORIA-GASTEIZ,94525...,,94527...,Sociedad limitada,www.gruasibisate.com,,,Alquiler de maquinaria y equipo para la construcción e ingeniería civil
7732,65.305,708,ALQUILERES Y SERVICIOS ALKIVENT SL,mediana,https://ranking-empresas.eleconomista.es/ALQUILERES-SERVICIOS-ALKIVENT.html,Alquileres Y Servicios Alkivent Sl,"Alquiler y venta de maquinaria, equipos y herramientas, para la construcción","CALLE URARTEA (POL INDUSTRIAL ALI-GOBEO) , 12",VITORIA-GASTEIZ,94556...,,94524...,Sociedad limitada,www.alkivent.com,,,Alquiler de maquinaria y equipo para la construcción e ingeniería civil
7732,102.938,3.14,"CARRETILLAS GORAPEN, S.L.",mediana,https://ranking-empresas.eleconomista.es/CARRETILLAS-GORAPEN.html,"Carretillas Gorapen, S.l.",#NAME?,"CALLE ZURRUPITIETA , 5 - B",VITORIA-GASTEIZ,,,,Sociedad limitada,,,,Alquiler de maquinaria y equipo para la construcción e ingeniería civil
7732,104.912,11.671,ALQUILERES RUBEL SL,mediana,https://ranking-empresas.eleconomista.es/ALQUILERES-RUBEL.html,Alquileres Rubel Sl,"La adquisición, venta y alquiler de todo tipo de elementos empleados en la construcción y el transporte, nacional o extranjeros, nuenos o usadis, tales como vehículos y maquinaria de uso industrial o comercial, de tracción mecánica o manual, de andamios, gruas, ascensores y elevadores, generadores y.","CALLE PORTAL DE BETOÑO , 24",VITORIA-GASTEIZ,94527...,,,Sociedad limitada,,,"ALQUILERES RUBEL, R RUBELGREEN TIERRAS Y TURBAS",Alquiler de maquinaria y equipo para la construcción e ingeniería civil
7732,118.086,17.297,CONMOVIL VITORIA SA,mediana,https://ranking-empresas.eleconomista.es/CONMOVIL-VITORIA.html,Conmovil Vitoria Sa,Alquiler de maquinaria y equipo para la construcción e ingeniería civil,"CALLE ARRIURDINA , 19 - B",VITORIA-GASTEIZ,94526...,,94526...,Sociedad anónima,,,"CONMOVIL, NERKI BERRI GRUPO ONAINDIA",Alquiler de maquinaria y equipo para la construcción e ingeniería civil
7732,131.484,29.052,ALLENDE ENKARKI SOCIEDAD LIMITADA.,mediana,https://ranking-empresas.eleconomista.es/ALLENDE-ENKARKI.html,Allende Enkarki Sociedad Limitada.,"a) El alquiler, compraventa, importación, exportación suministro, fabricación, intermediación, transporte, instalación, control y verificación, servicios auxiliares, reparación y mantenimiento de: maquinaria, andamiaje, vehículos, elementos de aislamiento e impermeabilización, materiales, elementos","POLIGONO INDUSTRIAL ARZA , 2 - PTA 3",LAUDIO/LLODIO,,,,Sociedad limitada,,,,Alquiler de maquinaria y equipo para la construcción e ingeniería civil
7732,310.124,16.996,ALQUILERES GRUMEC SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/ALQUILERES-GRUMEC.html,Alquileres Grumec Sociedad Limitada.,EL ALQUILER Y VENTA DE MAQUINARIA DE ELEVACION PARA LA CONSTRUCCION.,"CALLE COMANDANTE IZARDUY , 28 - PLT BJ",VITORIA-GASTEIZ,653.....,,,Sociedad limitada unipersonal,,,,Alquiler de maquinaria y equipo para la construcción e ingeniería civil
7739,47.473,3.989,GRUAS IBISATE SL,grande,https://ranking-empresas.eleconomista.es/GRUAS-IBISATE.html,Gruas Ibisate Sl,"Alquiler de maquinaria para la construccion, principalmente grúas.","CALLE PORTAL DE GAMARRA , 26",VITORIA-GASTEIZ,94525...,,94527...,Sociedad limitada,www.gruasibisate.com,,,"Alquiler de otra maquinaria, equipos y bienes tangibles n.c.o.p."
7739,114.308,26.547,EVENTO KIT SOCIEDAD LIMITADA.,mediana,https://ranking-empresas.eleconomista.es/EVENTO-KIT.html,Evento Kit Sociedad Limitada.,Alquiler de infraestructuras para eventos.,"AVENIDA DE GASTEIZ , 89 - PISO 7 A",VITORIA-GASTEIZ,94500...,,,Sociedad limitada,www.eventokit.es,,EVENTOKIT,"Alquiler de otra maquinaria, equipos y bienes tangibles n.c.o.p."
7739,197.324,1.206,EXCAVACIONES TRAMEX S.L.,mediana,https://ranking-empresas.eleconomista.es/EXCAVACIONES-TRAMEX.html,Excavaciones Tramex S.l.,"LA REALIZACION DE EXCAVACIONES, MOVIMIENTOS DE TIERRAS Y PAVIMENTACION, ASI COMO LA EJECUCION DE TODO TIPO DE OBRAS DE CONSTRUCCION","CALLE JUNDIZ , 4 - NAV 17 A",VITORIA-GASTEIZ,,,,Sociedad limitada unipersonal,,,,"Alquiler de otra maquinaria, equipos y bienes tangibles n.c.o.p."
7739,437.22,56.496,"CLEANWOOD TECHNOLOGY, SOCIEDAD LIMITADA.",pequeña,https://ranking-empresas.eleconomista.es/CLEANWOOD-TECHNOLOGY.html,"Cleanwood Technology, Sociedad Limitada.","a) La prestación de servicio de limpieza e inertización de barricas a bodegas o empresas del sector del vino por un precio determinado la barrica, mediante el alquiler (excluido el arrendamiento financiero) de la maquinaria precisa para ello. b) El diseño, construcción y ejecución de maquinaria indu","POLIGONO EL CARRASCAL , NAVES 16-20.",LANCIEGO/LANTZIEGO,639.....,,,Sociedad limitada,www.cleanwood.es,,CLEANWOOD,"Alquiler de otra maquinaria, equipos y bienes tangibles n.c.o.p."
7740,73.136,26.231,"BI FIT, SL",mediana,https://ranking-empresas.eleconomista.es/BI-FIT.html,"Bi Fit, Sl","FABRICACION Y COMERCIO DE TODO TODA CLASE DE MATERIALES. OBJETOS, PRODUCTOS, TECNICAS, PATENTES, ETC, DESTACANDO EL REFERENTE A FABRICACION Y COMERCIO DE BICICLETAS Y APARATOS DE EJERCICIO Y SUS COMPONENTES CONSTRUCCION","CALLE PERRETAGANA , 10 - PG IND DE JUNDIZ",VITORIA-GASTEIZ,94336...,,,Sociedad limitada unipersonal,www.tkbselfstorage.es,,,"Arrendamiento de la propiedad intelectual y productos similares, excepto trabajos protegidos por los derechos de autor"
7810,68.376,32.777,SERVICIOS DEPORTIVOS IDUB SL,mediana,https://ranking-empresas.eleconomista.es/SERVICIOS-DEPORTIVOS-IDUB.html,Servicios Deportivos Idub Sl,Empresa de representación de futbolistas,"CALLE TXIRULA , 6 - BAJO",VITORIA-GASTEIZ,94513...,,94514...,Sociedad limitada,www.idub.es,www.idub.com.es,,Actividades de las agencias de colocación
7810,403.282,18.877,"ATE RECURSOS HUMANOS, PERSONAS Y EMPRESA, S.L.",pequeña,https://ranking-empresas.eleconomista.es/ATE-RECURSOS-HUMANOS-PERSONAS-EMPRESA.html,"Ate Recursos Humanos, Personas Y Empresa, S.l.","Servicios de orientación laboral; selección de personal; selección de personal ejecutivo; consultoría sobre selección de personal; selección de personal(para terceros); selección de personal mediante tests psicotécnicos; pruebas psicométricas para la selección de personal, realización de pruebas par","PLAZA DEL RENACIMIENTO , 9 - PLT 5, OF",VITORIA-GASTEIZ,,,,Sociedad limitada,,,,Actividades de las agencias de colocación
7820,19.845,3.503,ALLIANCETT TRABAJO TEMPORAL SL,grande,https://ranking-empresas.eleconomista.es/ALLIANCETT-TRABAJO-TEMPORAL.html,Alliancett Trabajo Temporal Sl,Suministro de personal a empresas.,"CALLE PORTAL DE GAMARRA , 1 - OF 301 ED DEBA",VITORIA-GASTEIZ,94512...,,94525...,Sociedad limitada,www.grupoalliance.com,,,Actividades de las empresas de trabajo temporal
7830,306.966,6.86,ONALAN S.L.,pequeña,https://ranking-empresas.eleconomista.es/ONALAN.html,Onalan S.l.,"LA PRESTACION DE SERVICIOS DE LIMPIEZA Y MANTENIMIENTO DE INSTALACIONES INTERIORES; LA PRESTACION DE SERVICIO DE HOSTELERIA Y VENTA AL POR MENOR EN INSTALACIONES INTERIORES; LA INSTALACION DE RECINTOS FERIALES, DEPORTIVO","CALLE PORTAL DE GAMARRA , 1 - A",VITORIA-GASTEIZ,,,,Sociedad limitada,,,,Otra provisión de recursos humanos
7830,310.353,108.724,QUALIS CONSULTORES DE TALENTO SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/QUALIS-CONSULTORES-TALENTO.html,Qualis Consultores De Talento Sociedad Limitada.,"La prestación de servicios de reclutamiento, selección y captación de talento para cualquier tipo de cliente","AVENIDA DE GASTEIZ , 62 - OFICINA 6",VITORIA-GASTEIZ,,,,Sociedad limitada,,,,Otra provisión de recursos humanos
7911,235,92.523,VIAJES KOMOMBO SL,pequeña,https://ranking-empresas.eleconomista.es/VIAJES-KOMOMBO.html,Viajes Komombo Sl,AGENCIA DE VIAJES,"CALLE ARANA , 7 - B",VITORIA-GASTEIZ,,,,Sociedad limitada,,,VIAJES KOMOMBO,Actividades de las agencias de viajes
7911,408.602,44.363,VIAJES ARABA SL,pequeña,https://ranking-empresas.eleconomista.es/VIAJES-ARABA.html,Viajes Araba Sl,AGENCIA DE VIAJES.,"CALLE FUNDADORA DE LAS SIERVAS DE JESUS , 2",VITORIA-GASTEIZ,94528...,,,Sociedad limitada,www.viajesaraba.es,,VIAJES ARABA,Actividades de las agencias de viajes
7990,461.116,3.683,KALEARTE TURISMO Y CULTURA SOCIEDAD DE RESPONSABILIDAD LIMITADA LABORAL.,pequeña,https://ranking-empresas.eleconomista.es/KALEARTE-TURISMO-CULTURA.html,Kalearte Turismo Y Cultura Sociedad De Responsabilidad Limitada Laboral.,"Servicios turísticos de receptivo. Visitas guiadas, servicios de acompañamiento a grupos y planificación de recorridos turísticos en el ámbito de la Comunidad Autónoma Vasca. Servicios de atención pública vinculados a control de accesos o servicio de azafatas tanto para congresos, reuniones, recepci","PASEO DE LA ILIADA , 28 - PISO 2 B",VITORIA-GASTEIZ,,,,Sociedad limitada laboral,,,,Otros servicios de reservas y actividades relacionadas con los mismos
8010,90.939,13.826,GASTEIZ DE VIGILANCIA SL,mediana,https://ranking-empresas.eleconomista.es/GASTEIZ-VIGILANCIA.html,Gasteiz De Vigilancia Sl,"LA VIGILANCIA Y PROTECCION DE BIENES, ESTABLECIMIENTOS, ESPECTACULOS, CERTAMENES O CONVENCIONES, ACTIVIDADES A REALIZAR EN EL AMBITO DE LA COMUNIDAD AUTONOMA DEL PAIS VASCO","AVENIDA DE LOS OLMOS , 1 - A, OFICINA 204 ,",VITORIA-GASTEIZ,,,,Sociedad limitada unipersonal,,,,Actividades de seguridad privada
8010,422.932,13.425,PREST 24 SEGURTASUN SISTEMAK S.L.,pequeña,https://ranking-empresas.eleconomista.es/PREST-24-SEGURTASUN-SISTEMAK.html,Prest 24 Segurtasun Sistemak S.l.,"La protección contra incendios, seguridad, proyectos de ingeniería, instalaciones eléctricas, instalaciones de telecomunicaciones, instalación de fuentes de energía renovables, instalaciones audiovisuales, climatización y ventilación, calefacción, fontanería, albañilería, carpintería, pintura, cerra","CALLE OREITIASOLO , 9 - PAB 14",VITORIA-GASTEIZ,649.....,,,Sociedad limitada,,,,Actividades de seguridad privada
8020,81.222,13.869,INGENIERIA DE SEGURIDAD DE VITORIA Y ALAVA SL,mediana,https://ranking-empresas.eleconomista.es/INGENIERIA-SEGURIDAD-VITORIA-ALAVA.html,Ingenieria De Seguridad De Vitoria Y Alava Sl,Instalación y mantenimiento de sistemas de seguridad y contra incendios.,"CALLE BARRATXI , 8 - B",VITORIA-GASTEIZ,94527...,,94527...,Sociedad limitada unipersonal,www.svcseguridad.com,,,Servicios de sistemas de seguridad
8020,106.769,6.134,DORLET SYSTEMS SL,mediana,https://ranking-empresas.eleconomista.es/DORLET-SYSTEMS.html,Dorlet Systems Sl,Instalaciones de control de accesos.,"CALLE ALBERT EINSTEIN , 34",VITORIA-GASTEIZ,94529...,,,Sociedad limitada unipersonal,www.dorlet.com,,,Servicios de sistemas de seguridad
8020,128.788,18.735,RECEPTORA PRIVADA DE SERVICIOS DE SEGURIDAD SL,mediana,https://ranking-empresas.eleconomista.es/RECEPTORA-PRIVADA-SERVICIOS-SEGURIDAD.html,Receptora Privada De Servicios De Seguridad Sl,"LA EXPLOTACION DE CENTRALES PARA LA RECEPCION, VERIFICACION Y TRANSMISION DE SENALES DE ALARMAS Y SU COMUNICACION A LAS FUERZAS Y CUERPOS DE SEGURIDAD, ASI COMO SERVICIOS DE RESPUESTA CUYA REALIZACION NO SEA COMPETENCIA","CALLE BARRATXI , 8 - B",VITORIA-GASTEIZ,,,,Sociedad limitada unipersonal,,,,Servicios de sistemas de seguridad
8020,347.606,76.861,INTELIGENCIA CORPORATIVA Y SEGURIDAD SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/INTELIGENCIA-CORPORATIVA-SEGURIDAD.html,Inteligencia Corporativa Y Seguridad Sociedad Limitada.,"Instalación y mantenimiento de sistemas electrónicos de seguridad de incendios; asesoramiento y planificación de actividades de seguridad; auditoría y consultoría de seguridaqd fisica, electrónica y lógica; análisis y gestión de riesgos corporativos, información e inteligencia de nercados e informac","CALLE ALBERT EINSTEIN - EDIF. CEIA DEL PQ. TECNOLOGICO DE MIÑANO , 15",VITORIA-GASTEIZ,94466...,,,Sociedad limitada unipersonal,www.encriptiasecurity.es,www.encriptia.es,"TARTALO, ENCRIPTIA",Servicios de sistemas de seguridad
8110,228.433,(ND),CONTROL DE PLAGAS PASSER SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/CONTROL-PLAGAS-PASSER.html,Control De Plagas Passer Sociedad Limitada.,"La explotación de todo tipo de negocio y prestación de servicios de control y gestión de plagas, desinfección, desinsectación y desratización, legionela, análisis de puntos críticos (APPCC), tratamiento y control de aves, de madera y de eliminación y tratamiento de cadáveres","CALLE FUEROS , 14 - PISO 2 IZ",VITORIA-GASTEIZ,94501...,,,Sociedad limitada,www.controldeplagaspasser.com,,,Servicios integrales a edificios e instalaciones
