category,national_position,position_evolution,company_name,billing,company_link,Denominación,Objeto Social,Domicilio Social,Localidad,Teléfono,Otros Teléfonos,Fax,Forma Jurídica,Página Web,Otras Webs,Marcas,Actividad
7120,23.998,2.399,ITASUA SOCIEDAD LIMITADA.,grande,https://ranking-empresas.eleconomista.es/ITASUA.html,Itasua Sociedad Limitada.,Servicio de ITV,"CALLE LERMANDABIDEA (POL INDUSTRIAL DE JUNDIZ) , 13",VITORIA-GASTEIZ,94529...,,94424...,Sociedad limitada unipersonal,www.itasua.com,,,Ensayos y análisis técnicos
7120,180.315,11.722,LABIKER INGENIERIA Y CONTROL DE CALIDAD SL,mediana,https://ranking-empresas.eleconomista.es/LABIKER-INGENIERIA-CONTROL-CALIDAD.html,Labiker Ingenieria Y Control De Calidad Sl,Laboratorio de control de calidad de construccion. Estudios geotécnicos y servicios de ingeniería.,"CALLE UZBINA , 24 - PAB 4-A",VITORIA-GASTEIZ,94529...,,,Sociedad limitada,www.labiker.es,,,Ensayos y análisis técnicos
7120,236.791,17.727,SENDATEK SL,pequeña,https://ranking-empresas.eleconomista.es/SENDATEK.html,Sendatek Sl,"APLICACION DE TECNICAS SENSORIALES EN EL ANALISIS DE PRODUCTOS DE ALIMENTACION, BEBIDAS Y PRODUCTOS QUIMICOS.","AVENIDA DE GASTEIZ , 47 - PLT 1",VITORIA-GASTEIZ,94521...,,,Sociedad limitada unipersonal,www.sendatek.es,,,Ensayos y análisis técnicos
7120,249.78,12.208,LABORATORIO DE ENSAYOS DE CORROSION SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/LABORATORIO-ENSAYOS-CORROSION.html,Laboratorio De Ensayos De Corrosion Sociedad Limitada.,"La prestación de servicios, análisis y ensayos industriales, consultoría encalidad, medio ambiente e investigación, desarrollo e innovación","CALLE UZBINA (P. I. JUNDIZ) , 24 - PABELLON E11",VITORIA-GASTEIZ,94510...,,,Sociedad limitada unipersonal,www.labencor.com,,LABENCOR,Ensayos y análisis técnicos
7120,382.475,56.988,VICTOR ACEDO SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/VICTOR-ACEDO.html,Victor Acedo Sociedad Limitada.,La sociedad tendrá como objeto social: Asesoramiento técnico a empresas. Análisis físicos y químicos de materias primas y materiales usados en la industria alimenticia y proveedores. Control de calidad en producción a empresas. Formación. Compra-venta de equipos de mediación y análisis. Estudios I+ D,"CALLE LOS CHORROS , 10 - BJ",OYON-OION,656.....,,,Sociedad limitada unipersonal,,,,Ensayos y análisis técnicos
7211,90.397,2.658,"HTL CAD-CAM LAB, SOCIEDAD LIMITADA.",mediana,https://ranking-empresas.eleconomista.es/HTL-CAD-CAM-LAB.html,"Htl Cad-cam Lab, Sociedad Limitada.","La compraventa, importación, exportación y fabricación y arrendamiento de toda clase de material y aparatos para el servicio médico, y en especial los realcionados con la especialidad médica de ortodoncia, laboratorios de prótesis dental. Promover, administrar, explotar, gravar, comprar, arrendar, v.","CALLE JACINTO QUINCOCES , 39 - BJ",VITORIA-GASTEIZ,,,,Sociedad limitada,,,,Investigación y desarrollo experimental en biotecnología
7211,106.262,3.834,LABORATORIOS BROMATOLOGICOS ARABA SA,mediana,https://ranking-empresas.eleconomista.es/LABORATORIOS-BROMATOLOGICOS-ARABA.html,Laboratorios Bromatologicos Araba Sa,"Laboratorio de alimentos, aguas y cosméticos","CALLE VITORIABIDEA , 14",VITORIA-GASTEIZ,94521...,,94522...,Sociedad anónima unipersonal,www.aralab.eus,,ARALAB,Investigación y desarrollo experimental en biotecnología
7211,368.97,6.473,BAIGENE SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/BAIGENE.html,Baigene Sociedad Limitada.,"Investigación, desarrollo y comercio de soluciones biotecnológicas y software aplicados al deporte y estilo de vida saludable. Formación y consultoría de biotecnología, investigación, gestión del conocimiento y emprendizaje.",LUGAR PARQUE TECNOLOGICO DE ALAVA (EDIF. CENTRAL),VITORIA-GASTEIZ,94501...,,,Sociedad limitada,www.baigene.com,,"BAIGENE GENETIC FITNESS, BAIGENE",Investigación y desarrollo experimental en biotecnología
7219,27.09,847,RAMONDIN SA,grande,https://ranking-empresas.eleconomista.es/RAMONDIN.html,Ramondin Sa,"Fabricación y distribución de tapas rosca, cápsulas de estaño y aluminio embutido, tapa rosca para botellines...para envases de bebidas y alimentarios.","CALLE PAZ (PG INDUSTRIAL CASABLANCA) , 27 - 29",LAGUARDIA,94562...,,94562...,Sociedad anónima,www.ramondin.es,www.ramondin.com,"12 marcas, entre ellas: PURE TIN, RAMONDIN, E-CAP...",Otra investigación y desarrollo experimental en ciencias naturales y técnicas
7219,99.551,15.844,CENTRO DE INVESTIGACION Y DESARROLLO LAINTEC AIE,mediana,https://ranking-empresas.eleconomista.es/CENTRO-INVESTIGACION-DESARROLLO-LAINTEC.html,Centro De Investigacion Y Desarrollo Laintec Aie,ACTIVIDAD AUXILIAR Y COMPLEMENTARIA DE LA LLEVADA A CABO POR SUS SOCIOS EN EL AREA INDUSTRIAL Y COMERCIAL,"CALLE IBARREDI , 4 - B",VITORIA-GASTEIZ,,,,Agrupación de interés económico,,,"3 marcas, entre ellas: LAINTEC...",Otra investigación y desarrollo experimental en ciencias naturales y técnicas
7219,120.824,3.446,"UNIDAD DE TERAPIA BIOLOGICA AVANZADA, S.L.",mediana,https://ranking-empresas.eleconomista.es/UNIDAD-TERAPIA-BIOLOGICA-AVANZADA.html,"Unidad De Terapia Biologica Avanzada, S.l.",LA INDAGACION ORIGINAL Y PLANIFICADA QUE PERSIGA DESCUBRIR NUEVOS CONOCIMIENTOS Y UNA SUPERIOR COMPRENSION EN EL AMBITO CIENTIFICO O TECNOLOGICO Y DESARROLLO A LA APLICACION DE LOS RESULTADOS DE LA INVESTIGACION.- CELEBR,"CALLE BEATO TOMAS DE ZUMARRAGA , 10 - B",VITORIA-GASTEIZ,94525...,,,Sociedad limitada unipersonal,,,"3 marcas, entre ellas: UNIDAD DE TERAPIA BIOLOGICA UTB, BIOLOGICAL THERAPY UNIT BTU...",Otra investigación y desarrollo experimental en ciencias naturales y técnicas
7219,173.025,70.454,"ZIGOR RESEARCH & DEVELOPMENT, AIE",mediana,https://ranking-empresas.eleconomista.es/ZIGOR-RESEARCH-DEVELOPMENT.html,"Zigor Research & Development, Aie",Investigación y desarrollo de nuevos productos.,"CALLE PORTAL DE GAMARRA , 28 - PLT 1",VITORIA-GASTEIZ,94521...,,94522...,Agrupación de interés económico,www.zigor.com,,,Otra investigación y desarrollo experimental en ciencias naturales y técnicas
7219,193.809,29.795,CONSULTORA DE RECURSOS NATURALES SL,mediana,https://ranking-empresas.eleconomista.es/CONSULTORA-RECURSOS-NATURALES.html,Consultora De Recursos Naturales Sl,"ESTUDIO E INVESTIGACION DE RECURSOS NATURALES, CINEGETICOS, ELABORACION DE INFORMES Y PLANES DE ACTUACION AL RESPECTO, TANTO PARA PARTICULARES COMO PARA EMPRESAS O PARA ADMINSITRACIONES PUBLICAS.","CALLE CASTILLO DE QUEJANA , 9 - 11 OFICINA 20 11",VITORIA-GASTEIZ,94523...,,94523...,Sociedad limitada,www.crnaturales.com,,,Otra investigación y desarrollo experimental en ciencias naturales y técnicas
7219,493.73,99.839,ADDITION OPHTALMIC A.I.E.,pequeña,https://ranking-empresas.eleconomista.es/ADDITION-OPHTALMIC.html,Addition Ophtalmic A.i.e.,"La Agrupación de interés económico tiene por objeto la realización de proyectos de investigación, desarrollo e innovación (I+ D+ i) en relación con las tecnologías de interés para el sector farmacéutico y de las biociencias y la incorporación de nuevas tecnologías en los productos y procesos de fabric",LUGAR PARQUE TECNOLOGICO DE ALAVA (MIÑANO),VITORIA-GASTEIZ,,,,Agrupación de interés económico,,,,Otra investigación y desarrollo experimental en ciencias naturales y técnicas
7220,387.306,36.34,QARK ARQUEOLOGIA SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/QARK-ARQUEOLOGIA.html,Qark Arqueologia Sociedad Limitada.,El desarrollo de trabajos arqueológicos,"CALLE DULZAINA , 10 - BJ",VITORIA-GASTEIZ,94515...,,,Sociedad limitada,www.qark.es,,,Investigación y desarrollo experimental en ciencias sociales y humanidades
7311,24.888,5.771,GUREAK ARABA SL.,grande,https://ranking-empresas.eleconomista.es/GUREAK-ARABA.html,Gureak Araba Sl.,"Agencia de publicidad y subcontratación industrial, cableado...","AVENIDA LOS HUETOS , 50",VITORIA-GASTEIZ,94521...,,,Sociedad limitada unipersonal,www.gureak.com,,,Agencias de publicidad
7311,29.622,7.965,ALEGRIA ACTIVITY SL,grande,https://ranking-empresas.eleconomista.es/ALEGRIA-ACTIVITY.html,Alegria Activity Sl,Realización de campañas de comunicación en unidades móviles.,"CALLE LANDALUZEA (POL. JUNDIZ) , 24",VITORIA-GASTEIZ,94512...,,94512...,Sociedad limitada,www.alegria-activity.com,,"20 marcas, entre ellas: ARABA WINES, ACTIVITY CULINARY CENTER...",Agencias de publicidad
7311,151.48,30.427,BURMAN COMUNICACION SL,mediana,https://ranking-empresas.eleconomista.es/BURMAN-COMUNICACION.html,Burman Comunicacion Sl,"Marketing online, diseño web, diseño gráfico,redes sociales, SEO y SEM.","AVENIDA ZABALGANA , 1 - OFICINA 5",VITORIA-GASTEIZ,94500...,,,Sociedad limitada,www.burman.es,,,Agencias de publicidad
7311,157.088,29.486,EUSKO PRINTING SERVICE SL,mediana,https://ranking-empresas.eleconomista.es/EUSKO-PRINTING-SERVICE.html,Eusko Printing Service Sl,"Agencia de publicidad, foto-composición de textos e impresión digital.","CALLE HERMINIO MADINAVEITIA , 18 - PABELLON 3",VITORIA-GASTEIZ,94521...,,94522...,Sociedad limitada,www.epscomunicacion.es,,,Agencias de publicidad
7311,158.021,40.855,DELFIN PROMOCIONES Y MARKETING SL,mediana,https://ranking-empresas.eleconomista.es/DELFIN-PROMOCIONES-MARKETING.html,Delfin Promociones Y Marketing Sl,Merchandising y regalos de empresa.,"CALLE CORRERIA , 75 - BJ",VITORIA-GASTEIZ,94512...,,,Sociedad limitada,www.delfinregalos.net,,,Agencias de publicidad
7311,183.201,(ND),"SARA BACE, SOCIEDAD LIMITADA.",mediana,https://ranking-empresas.eleconomista.es/SARA-BACE.html,"Sara Bace, Sociedad Limitada.","La realización de actividades de producción, creación, promoción y distribución de toda clase de productos audiovisuales. Importación, exportación, diseño, fabricación, intermediación y comercialización al por menor y mayor de todo tipo de artículos textiles y complementos para la moda de señora y c","CALLE INDEPENDENCIA , 1 - PISO 7 B",VITORIA-GASTEIZ,620.....,,,Sociedad limitada unipersonal,,,,Agencias de publicidad
7311,222.378,59.728,"AKROPOST ARABA, S.L.",pequeña,https://ranking-empresas.eleconomista.es/AKROPOST-ARABA.html,"Akropost Araba, S.l.",DISTRIBUCION DE TODO TIPO DE CARTAS Y PUBLICIDAD; COMERCIO Y EXPLOTACION DE BIENES INMUEBLES.,"CALLE ARKATXA (POL INDUSTRIAL) , 1 - PABELLON 57",VITORIA-GASTEIZ,94577...,,,Sociedad limitada,,,,Agencias de publicidad
7311,236.345,13.796,2 MAS 2 PUBLICIDAD INTEGRAL SL,pequeña,https://ranking-empresas.eleconomista.es/2-MAS-PUBLICIDAD-INTEGRAL.html,2 Mas 2 Publicidad Integral Sl,"REALIZACION, DE TRABAJOS DE PUBLICIDAD, IMAGEN Y RELACIONES PUBLICAS DE INTERES PUBLICO Y PRIVADO EN TODO TIPO DE SOPORTES.","CALLE LA FLORIDA , 17",VITORIA-GASTEIZ,94513...,,94514...,Sociedad limitada,www.bodegaseguren.es,,"INTERNATIONAL RIOJA ALAVESA WINE RUN, INTERNATIONAL RIOJA ALAVESA MARATHON",Agencias de publicidad
7311,239.919,4.556,PRISMAGLOBAL SERVICIOS Y PROYECTOS SL,pequeña,https://ranking-empresas.eleconomista.es/PRISMAGLOBAL-SERVICIOS-PROYECTOS.html,Prismaglobal Servicios Y Proyectos Sl,"El diseño, planificación, proyección, creación, dirección, organización, gestión, asesoramiento, ejecución, estudio de viabilidad, valoración, evaluación, promoción, explotación, administración, investigación, fomento y prestación de las siguientes actividades, campañas, proyectos y servicios;.","CALLE KAPELAMENDI , 7",VITORIA-GASTEIZ,94500...,,,Sociedad limitada unipersonal,www.prismaglobal.es,,"3 marcas, entre ellas: PRISMAGLOBAL, CHIC&PRICE...",Agencias de publicidad
7311,256.061,55.649,COMUNICACION GLOBAL Y ORGANIZACION DE EVENTOS SL,pequeña,https://ranking-empresas.eleconomista.es/COMUNICACION-GLOBAL-ORGANIZACION-EVENTOS.html,Comunicacion Global Y Organizacion De Eventos Sl,"LA PRESTACION DE SERVICIOS DE PUBLICIDAD Y RELACIONES PUBLICAS; ASI COMO LA ORGANIZACION DE CONGRESOS, ASAMBLEAS Y EVENTOS","CALLE BULEVAR DE MARITURRI , 42 - BJ",VITORIA-GASTEIZ,94514...,,,Sociedad limitada unipersonal,www.2ados.es,,2ADOS,Agencias de publicidad
7311,341.859,122.744,"LAURIS CONSULTING, S.L.",pequeña,https://ranking-empresas.eleconomista.es/LAURIS-CONSULTING.html,"Lauris Consulting, S.l.","La realización de todo tipo de trabajos de plantación silvícola, asesoramiento, coordinación, ejecución, conservación y mantenimiento de montes en el medio natural. Servicios en general, incluyendo tratamientos fitosanitarios, silvícolas y demás trabajos agrícolas y forestales. Servicios de asesor.","CAMINO DE LA IGLESIA (OZAETA) , 18",BARRUNDIA,696.....,,,Sociedad limitada,,,,Agencias de publicidad
7311,353.933,150.021,"ZIMA 360 GRADOS, S.L.",pequeña,https://ranking-empresas.eleconomista.es/ZIMA-360-GRADOS.html,"Zima 360 Grados, S.l.","La coordinación, intervención, formación y consultoría en la prestación deservicios de comunicación, imagen, publicidad, artes gráficas y cualquier otra área relacionada con el marketing empresarial","CALLE BULEVAR DE MARITURRI , 44 - BJ",VITORIA-GASTEIZ,,,,Sociedad limitada,,,,Agencias de publicidad
7311,374.528,26.198,ACTION SIGN INSTALLATIONS S.L.,pequeña,https://ranking-empresas.eleconomista.es/ACTION-SIGN-INSTALLATIONS.html,Action Sign Installations S.l.,"La comercialización, fabricación, suministro y montaje de rótulos y cualquier elemento relacionado con la imagen corporativa y publicitaria así como otros elementos relacionados con la Señalética, el Mobiliario urbano y cualquier aplicación digital de los anteriores y en cualquier ámbito de activida","CALLE RAFAEL ALBERTI , 24 - PISO 3. PTA A",VITORIA-GASTEIZ,94529...,,,Sociedad limitada,,,SIGNSPAIN,Agencias de publicidad
7311,433.578,2.256,SORMEN CREATIVOS SA,pequeña,https://ranking-empresas.eleconomista.es/SORMEN-CREATIVOS.html,Sormen Creativos Sa,"CREACION Y REALIZACION DE TODA CLASE DE DISENOS ESCRITOS O GRAFICOS PUBLICITARIOS DE TODA CLASE DE ACTIVIDADES, ASI COMO LA DECORACION DE INTERIORES Y EXTERIORES DE INMUEBLES.","CALLE ANDALUCIA , 2 - B",VITORIA-GASTEIZ,94527...,,94527...,Sociedad anónima,www.sormencreativos.com,,SORMEN,Agencias de publicidad
7311,434.518,16.42,DISTANS 80 SL,pequeña,https://ranking-empresas.eleconomista.es/DISTANS-80.html,Distans 80 Sl,LA REALIZACION DE PROYECTOS DE COMUNICACION GRAFICA,"BARRIO LEZAMA , 115",AMURRIO,94506...,,,Sociedad limitada,,,,Agencias de publicidad
7311,447.153,(ND),EL DELFIN DIGITAL SLL.,pequeña,https://ranking-empresas.eleconomista.es/DELFIN-DIGITAL.html,El Delfin Digital Sll.,"La Sociedad tendrá por objeto la prestación de servicios de marketing digital y de formación en este ámbito, y el desarrollo y comercialización de herramientas digitales","CALLE POSTAS , 18 - PLT 3 OFIC 4",VITORIA-GASTEIZ,94523...,,,Sociedad limitada laboral,,,,Agencias de publicidad
7311,448.354,68.178,DIAGONAL MARKETING Y PUBLICIDAD SL,pequeña,https://ranking-empresas.eleconomista.es/DIAGONAL-MARKETING-PUBLICIDAD.html,Diagonal Marketing Y Publicidad Sl,REALIZACION DE SERVICIOS INTEGRALES DE PUBLICIDAD Y DE MARKETING PROYECTOS Y DISENOS ETC GRAFICOS Y CREATIVOS.,"CALLE URBINA , 19 - 1",VITORIA-GASTEIZ,94528...,,94528...,Sociedad limitada,www.diagonal.es,,,Agencias de publicidad
7311,467.32,19.935,IDEA PAPEL TIJERA S.L. L.,pequeña,https://ranking-empresas.eleconomista.es/IDEA-PAPEL-TIJERA-L.html,Idea Papel Tijera S.l. L.,El diseño de packaging y comunicación,"CALLE HERRERIA , 74 - BJ",VITORIA-GASTEIZ,,,,Sociedad limitada laboral,www.ideapapeltijera.com,,,Agencias de publicidad
7311,476.59,28.428,ASESORES DE PRENSA IMAGEN Y COMUNICACION SOCIEDAD LIMITADA,pequeña,https://ranking-empresas.eleconomista.es/ASESORES-PRENSA-IMAGEN-COMUNICACION.html,Asesores De Prensa Imagen Y Comunicacion Sociedad Limitada,"PRESTACION DE SERVICIOS DE INFORMACION Y DOCUMENTACION RELATIVOS A TEMAS Y ASUNTOS SOLICITADOS POR EL CLIENTE, APARECIDOS O PUBLICADOS EN MEDIOS DE COMUNICACION SOCIAL. GABINETE DE PRENSA ASESORIA DE PERSONAS FISICAS Y J","CALLE JOSE ERBINA , 9 - BJ",VITORIA-GASTEIZ,94512...,,,Sociedad limitada unipersonal,,,,Agencias de publicidad
7311,492.198,50.075,ESTEBANEZ NAVARRO Y ASOCIADOS DESARROLLADORES MULTIMEDIA SL,pequeña,https://ranking-empresas.eleconomista.es/ESTEBANEZ-NAVARRO-ASOCIADOS-DESARROLLADORES-MULTIMEDIA.html,Estebanez Navarro Y Asociados Desarrolladores Multimedia Sl,TODA CLASE DE ACTOS. NEGOCIOS Y OPERACIONES RELACIONADOS CON EL SECTOR DE LAS ARTES GRAFICAS Y DE EDICION.,"CALLE PORTAL DE CASTILLA , 80 - BA",VITORIA-GASTEIZ,,,94514...,Sociedad limitada,,,,Agencias de publicidad
7311,498.799,90.833,SERVICIOS INTEGRALES GORBEA S.L.,pequeña,https://ranking-empresas.eleconomista.es/SERVICIOS-INTEGRALES-GORBEA.html,Servicios Integrales Gorbea S.l.,LA PRESTACION DE SERVICIOS DE PUBLICIDAD,"CALLE URBINA , 9 - 3",VITORIA-GASTEIZ,94528...,,,Sociedad limitada,,,,Agencias de publicidad
7320,173.176,4.505,ADIMEN INVESTIGACION SOCIEDAD LIMITADA,mediana,https://ranking-empresas.eleconomista.es/ADIMEN-INVESTIGACION.html,Adimen Investigacion Sociedad Limitada,Empresa de estudios de mercado.,"CALLE BULEVAR DE MARITURRI , 42 - BJ",VITORIA-GASTEIZ,94510...,,94510...,Sociedad limitada,www.adimen.es,,ADIMEN INVESTIGACION,Estudio de mercado y realización de encuestas de opinión pública
7320,207.24,9.978,GIZAKER SOCIEDAD LIMITADA.,mediana,https://ranking-empresas.eleconomista.es/GIZAKER.html,Gizaker Sociedad Limitada.,INVESTIGACIONES SOCIOLOGICAS.,"AVENIDA SAN BLAS , 11",LEGUTIO,94546...,,94546...,Sociedad limitada,www.gizaker.net,,,Estudio de mercado y realización de encuestas de opinión pública
7320,229.201,7.525,NEUROLOGYCA SCIENCE & MARKETING SOCIEDAD LIMITADA.,pequeña,https://ranking-empresas.eleconomista.es/NEUROLOGYCA-SCIENCE-MARKETING.html,Neurologyca Science & Marketing Sociedad Limitada.,#NAME?,"CALLE MANUEL IRADIER , 17 - BJ OF 2",VITORIA-GASTEIZ,94571...,,,Sociedad limitada,www.neurologyca.com,,"KOPERNICA, NEUROTASTE",Estudio de mercado y realización de encuestas de opinión pública
7320,284.156,80.605,GALEMYS S.L.,pequeña,https://ranking-empresas.eleconomista.es/GALEMYS.html,Galemys S.l.,Actividades de educación ambiental.,"CALLE RAFAEL ALBERTI , 4 - BAJO.",VITORIA-GASTEIZ,94517...,,,Sociedad limitada,www.galemys.com,,,Estudio de mercado y realización de encuestas de opinión pública
7320,292.469,37.944,"CARONTE WEB STUDIO, S.L.",pequeña,https://ranking-empresas.eleconomista.es/CARONTE-WEB-STUDIO.html,"Caronte Web Studio, S.l.","1. Las actividades de evaluación, diseño, análisis, estudio, consultoría, asesoramiento, supervisión, asistencia técnica, desarrollo, actualización, fabricación, suministro,, instalación, montaje, compra, venta, alquiler, almacenaje, distribución, despliegue, importación, exportación, operación, rep","CALLE CONCEPCION ARENAL PONTE , 4 - PISO 3",VITORIA-GASTEIZ,94502...,,,Sociedad limitada unipersonal,www.carontestudio.com,,LA MAMMA CREACIONES,Estudio de mercado y realización de encuestas de opinión pública
7320,334.057,108.136,EMAIKER SL,pequeña,https://ranking-empresas.eleconomista.es/EMAIKER.html,Emaiker Sl,INSTALACION Y EXPLOTACION DE UN CENTRO DE SERVICIOS A LAS EMPRESAS E INSTITUCIONES ORIENTADO A LA REALIZACION DE INVESTIGACIONES SOCIALES.,"PASEO SALVADOR DE AZPIAZU , 14 - BJ",VITORIA-GASTEIZ,94520...,,,Sociedad limitada,,,,Estudio de mercado y realización de encuestas de opinión pública
